id,media_type,title,original_title,release_date,vote_average,vote_count,popularity,overview,original_language,genres,poster_url,cast,trailer_url,scraped_at,category,popularity_normalized,rating_normalized,page_batch
712653,movie,Robert Wilson and the Civil Wars,Robert Wilson and the Civil Wars,2026-04-17,9.0,2,0.3679,"Robert Wilson and the Civil Wars is an in-depth documentation of Robert Wilson’s ambitious attempt to stage an epic, twelve-hour, multinational opera for the 1984 Summer Olympics. Filmmaker Howard Brookner follows the avant-garde theatre director as he confronts a hectic work schedule, funding difficulties and relentless international travel in attempt to complete his preparations.  The film examines Wilson’s unique theatrical style during The Civil Wars: A Tree Is Best Measured When It Is Down, which involves the continual creation of evocative stage sets, owing to a unique juxtaposition of movement, sound, text and image. Known for his precise, painterly images Wilson’s work derives more from visual art than the orthodox literary traditions of theatre. As a result, Wilson often challenges actors to perform in a boldly minimalist style, as well as collaborating with non-actors, such as young autistic poet Christopher Knowles in Einstein on the Beach.",en,Documentary,https://image.tmdb.org/t/p/w500/8BDN6ZDAJDUkKgO88ib33cKLaQx.jpg,"Ingrid Andree, Gavin Bryars, Philip Glass, Heiner Müller, Robert Wilson",,2026-05-08,new_release,0.0004338952871250483,0.9,5
1677728,movie,The Return,The Return,2026-04-30,0.0,0,0.2452,"Rejected for not speaking Samoan, Lupesina confronts trauma and identity, discovers her death, reclaims tattooing, and returns home through ancestral power and self-recognition.",en,,,,,2026-05-08,new_release,0.00024211231979708202,0.0,5
1667254,movie,Check-In,Check-In,2026-04-23,10.0,4,0.293,"Two friends visit their recently laid-off pal after losing contact, only to find him acting odd and making some questionable choices.",en,Comedy,https://image.tmdb.org/t/p/w500/oquTuEKbpYzP3QL4d84zF5MSUHA.jpg,"Robert Heidarisafa, Jake Ragotzy, Alexander Prater",,2026-05-08,new_release,0.0003168248368164527,1.0,5
1669241,movie,An Eye for an AI,An Eye for an AI,2026-05-02,10.0,1,0.1799,"After an incident in an art class regarding generative AI, a student turns to the occult to take his revenge.",en,"Horror, Science Fiction",https://image.tmdb.org/t/p/w500/4n5tb98fjNtXHebWhZgXbZB1Nov.jpg,"Niko Nuzzolilli, Jameson Dillion",,2026-05-08,new_release,0.00014004689382710492,1.0,5
1680417,movie,A House Built on Lies,A House Built on Lies,2026-04-24,10.0,1,0.3213,"Inspired by true events. When Daisy's husband is murdered, the news brings on a sudden, traumatic labor. Now, reliant on medication following a complicated birth, Daisy depends on her best friend Louise to help care for her son. But her husband’s death has triggered a strange series of events, and she soon finds herself in danger. Will she be able to uncover the truth in time to save herself and her new baby?",en,"Thriller, TV Movie",https://image.tmdb.org/t/p/w500/vRkE2B68FNJLsconGYXHOwIbWTU.jpg,"Kimberly-Sue Murray, Ansh Pandey, Diana Salvatore, Kate Corbett, Colin Furlong",,2026-05-08,new_release,0.00036105839814800484,1.0,5
1674497,movie,Fingered!,Fingered!,2026-04-25,0.0,0,0.3165,"Disgruntled detective Janet Wolfe must interrogate her own wife Hannah Foxx over the murders of Janet's ex-wives. Things heat up as the couple's baggage begins to unravel while Janet attempts to get to the bottom of the case, even if that means destroying her marriage.",en,"Mystery, Thriller, Romance",https://image.tmdb.org/t/p/w500/gvEX4QYDaOWQk8noNUeKdO6QC4g.jpg,"Eliazah-Imari Dixon, Mia Bruno, Keira Mitchell, Tyler Refsnider",,2026-05-08,new_release,0.0003535558859786957,0.0,5
1301469,movie,Frogtown,Frogtown,2026-04-18,0.0,0,0.2386,A slice-of-life exploration of the weird and wonderful residents of a small town in North Florida and what they believe in.,en,"Documentary, Fantasy, Drama",https://image.tmdb.org/t/p/w500/jbtcQ4zmhsH2wliqodswbm2RAsN.jpg,"Laurel Collins, Ruby Bailey, Serra Naiman",,2026-05-08,new_release,0.00023179636556428188,0.0,5
1687456,movie,What We Deserve,What We Deserve,2026-05-03,8.0,1,0.1438,Addie begins to discover that her “forever” partner might not be so perfect.  A student short PSA film,en,Drama,https://image.tmdb.org/t/p/w500/dPH75SAcploztcMZGockQ9saX9i.jpg,"Cameron Augustine, Kateland Rodriguez, Heath Juneau",,2026-05-08,new_release,8.362175022042538e-05,0.8,5
1654143,movie,Enough,Enough,2026-05-02,0.0,0,0.262,"While researching a class assignment, Ashley, a disillusioned college student crosses paths with Erika, a quiet librarian, and is drawn into the decades-old fight for Japanese American redress and the story of a lawyer who must find the courage to testify in  order to help heal a community--and himself.",en,"Drama, History",,"Brian Tee, Amy Hill, Aurora Adachi-Winter, Netta Walker, Eileen Doan, Tamlyn Tomita, Ron Yuan, Andrew Kondo",,2026-05-08,new_release,0.00026837111238966425,0.0,5
1408324,movie,City Wide Fever,City Wide Fever,2026-04-15,0.0,0,0.4099,"Sam, a young film student, discovers a USB detailing the life and career of forgotten Italian horror director Saturnino Barresi. As she begins to investigate his mysterious disappearance, Sam finds herself pulled into a violent conspiracy eerily similar to those of the films she adores.",en,"Horror, Comedy",https://image.tmdb.org/t/p/w500/n9PkDK1INHTm35YoovTQlgq4umG.jpg,"Diletta Guglielmi, Angelica Kim, Hugo Alexander-Rose, Rutanya Alda, Onur Tukel, Nancy Kimball, Ian Fidance, Carolyn Farina",,2026-05-08,new_release,0.0004995422686065036,0.0,5
1686940,movie,GCW: One Night Only 2026 (Philadelphia),GCW: One Night Only 2026 (Philadelphia),2026-05-02,7.0,1,0.2498,"GCW returns to its heartland for a massive event in Philadelphia.  Streaming Live on TrillerTV+, witness the return of the King and a collision of pure power that will shake the foundations of Philly wrestling.  Philadelphia has always been the epicenter of extreme, and for One Night Only, GCW is bringing a card that honors that legacy while pushing the boundaries of modern independent wrestling.",en,"Drama, Action",https://image.tmdb.org/t/p/w500/oJqFVn5Ejm4C1gig52AiR06NsBH.jpg,"Nicholas W. Wilson, Joseph Fitzpatrick, Atticus Cogar, Marcus Mathers, Matthew Tremont, Damien Payne",,2026-05-08,new_release,0.00024930222729267,0.7,5
1653459,movie,Shabab Albomb 3,شباب البومب 3,2026-04-01,10.0,1,0.3029,"Amer plans to travel with his friends this summer, but his desire clashes with his family's insistence on accompanying them as well. The problem seems minor at first, but it pales in comparison to the surprises that await them upon their arrival.",ar,"Adventure, Comedy, Family",https://image.tmdb.org/t/p/w500/vbQ3ikGeeL6A2bVsfbTra1magYI.jpg,"Faisal Al-Essa, Mohammed Al-Dosari, Abdulaziz Al-Forehi, Muhannad Al-Jamaily, Suliman Almoqitib, علي المدفع, Shafika Yousif, Tarfa Al-Shareef",,2026-05-08,new_release,0.00033229876816565296,1.0,5
1659653,movie,Mine,Mine,2026-04-10,0.0,0,0.2047,"A woman relives one of the worst nights of her life in MINE, a haunting meditation on control, desire, safety and survival. What begins like a familiar home-invasion horror slowly fractures into something more intimate and unsettling, blurring the line between fear and longing. Co-starring Mark Duplass, the film reclaims authorship over trauma, exploring how eroticism and terror can coexist, how trust can heal or endanger, and how safety itself can be a matter of perspective.",en,,https://image.tmdb.org/t/p/w500/4P8aUwEHj94iFKmT9dBcQHZCAu7.jpg,"Mark Duplass, Eve Lindley",,2026-05-08,new_release,0.0001788098733685357,0.0,5
1676845,movie,Spark Joshi: Lady Luck II,Spark Joshi: Lady Luck II,2026-04-19,0.0,0,0.2588,"Watch Spark Joshi: Lady Luck II live on TrillerTV-straight from Las Vegas!  Experience the unmatched athleticism and charisma of Japanese women's pro wrestling. With two world championships on the line and a roster of certified legends, Lady Luck II is the definitive Joshi event of the 2026 Las Vegas season.",en,"Action, Drama",https://image.tmdb.org/t/p/w500/oz1ZYnQVM4bDvKGDP6NY0o8dReo.jpg,"Reo Hazuki, Jada Stone, Saki Watanabe, Jazmin Allure, Sayuri Namba, Natsumi Takagi, Starlight Kid, Danielle Morrison",,2026-05-08,new_release,0.00026336943761012474,0.0,5
1495041,movie,Buffet Infinity,Buffet Infinity,2026-04-24,0.0,0,0.3113,"Picking from hundreds of hours of original, low-budget TV ads, Glassman tells the sinister tale of two restaurants battling it out in the town of Westridge County.",en,"Comedy, Horror",https://image.tmdb.org/t/p/w500/c9h2p2qBSb5ThgBtNPWZNQDqvEX.jpg,"Kevin Singh, Claire Theobald, Donovan Workun, Ahmed Ahmed, Brandon Vanderwall, Shioban Theobald, Allison Bench",https://www.youtube.com/watch?v=9OFRihhrbEU,2026-05-08,new_release,0.00034542816446194406,0.0,5
993324,movie,Wasterville,Wasterville,2026-04-25,0.0,0,0.3297,"Set off by a traumatic breakup, Paul Fisher (Poissonnier) spirals into a vicious underworld of sex, drugs and violence. Broke and clamoring for his next fix, Paul is lured into the clutches of pornographic film producer Ralph Beavers (Himself), where he is betrothed to none other than his own ex-girlfriend! Can Paul escape the malevolent forces that hunger for the flesh of his soul? Find out the mind-melting conclusion in this phantasmagoric journey into the heart of the unknown. Welcome to WASTERVILLE.",en,"Horror, Comedy, Fantasy",https://image.tmdb.org/t/p/w500/978KsRy4RRn7mFNHQLwxBJ919rL.jpg,"Paul Poissonnier, Gary Void, Michael C. Urchin, Lee Danger, Faye Cookson, Ralph Beavers, Kyle Toothaker, Ian McCaslin",https://www.youtube.com/watch?v=ddde_2iaouk,2026-05-08,new_release,0.00037418779444429594,0.0,5
1684942,movie,Evil Snowman,Evil Snowman,2026-05-02,0.0,0,0.1921,"College Freshman Sam wants to hang out with his friends across campus in a winter storm. When he arrives, he finds his friends telling spooky ghost stories, one being the tale of ""The Snowman"". 30 years ago, a fratman got stuffed in a snowman as a prank during a party. This snowman now lurks the campuses in winter storms to find lone freshmen and force them to drink Snowball Whiskey. Sam doesn't believe them, making fun of the snowman. His friends press how serious it truly is but Sam does not listen and returns to his dorm. On his way there he gets lost in a wooded part of campus where the snowman approaches and jumps Sam. Sam attempts to run away but is caught by the force of nature that is The Snowman. Will Sam make it out alive or will he fall victim to the winter storm's avatar?",en,"Comedy, Horror",https://image.tmdb.org/t/p/w500/A170gslb3RmW5vIysPwdTezNHZb.jpg,"Ian Barter, Moe Bolen, Clay Hewis, Noah Matos, Shemar Harper, Roy'lyn Notorious",,2026-05-08,new_release,0.0001591157789240991,0.0,5
1657930,movie,Value,Value,2026-04-23,0.0,0,0.1934,"An intimate animated portrait of one individual's journey through anxiety and isolation, unfolding into a quiet, hard-earned sense of self-acceptance.",en,"Drama, Animation",https://image.tmdb.org/t/p/w500/4cmFarAzXRV8MVGlfSs1qzQkb3q.jpg,Sidney Mallari,https://www.youtube.com/watch?v=ocuL-7aqDY0,2026-05-08,new_release,0.000161147709303287,0.0,6
1258118,movie,Take Me to Your Merch,Take Me to Your Merch,2024-10-18,0.0,0,0.2644,"An ""elder emo"" band struggles to get back together until they meet some intergalactic super fans with an apocalyptic ultimatum.",en,"Comedy, Science Fiction",https://image.tmdb.org/t/p/w500/gEkaRT28b5CHW00t1neSElE7Xvn.jpg,"Natalie Palamides, Brodie Reed, Myke Wright, Skarlett Redd, Curt Neill, Baron Vaughn, Jared Goldstein, Tom Higgenson",,2026-05-08,new_release,0.00027212236847431884,0.0,6
1678986,movie,Unscripted Love,Unscripted Love,2026-04-28,0.0,0,0.2121,"After yet another disastrous date, a hopeless romantic tries to find love by reenacting famous movie  moments only to discover that the best love stories aren’t scripted.",en,"Romance, Comedy",https://image.tmdb.org/t/p/w500/6s9OMNN4exnXgu8nJ1By185PPVM.jpg,"Kyle Krysiak, Grace Fillmore, Harrison Woodland, Hanna Schneck, Cassie Montgomery, Kaley Belnap, Janine Pedrosa, Cambria Harris",,2026-05-08,new_release,0.00019037624629622074,0.0,6
1504849,movie,Mpobe & The Mysterious World,Mpobe & The Mysterious World,2026-04-03,0.0,0,0.2172,"In ""Mpobe & The Mysterious World (Uganda’s first 3D  adventure film),"" a skilled hunter named Mpobe embarks  on an extraordinary journey after he follows his dog,  Ddungu, into a mystical portal hidden in a dark cave.  Transported to a mysterious underworld teeming with  strange creatures and ancient secrets, Mpobe must  navigate perilous challenges, from dinosaur chases to  encounters with talking trees. His only hope of returning  home lies in finding the elusive temple of Walumbe, the  formidable king of the underworld. Along the way,  Mpobe discovers that survival requires not only bravery  but also wisdom, as he makes a pact with Walumbe to  keep the secrets of the underworld. But a moment of  temptation leads to dire consequences, threatening  Mpobe's return to his loved ones and setting the stage  for a battle between the realms.",en,"Fantasy, Adventure",https://image.tmdb.org/t/p/w500/20T8xg1i254hGrHmq1KC6idtJDQ.jpg,"Murungi Mourice, Bakaki Yunus, Muhindo Lydia, Justin Lincoln",,2026-05-08,new_release,0.00019834766547611177,0.0,6
1656874,movie,GCW: Gringo Loco's The WRLD on Lucha 2026,GCW: Gringo Loco's The WRLD on Lucha 2026,2026-04-17,4.0,1,0.2261,"Gringo Loco's The WRLD on Lucha 2026 was a professional wrestling event promoted by Game Changer Wrestling (GCW) and produced by Gringo Loco that took place on April 17, 2026 at the Horseshoe Las Vegas in Las Vegas, Nevada, USA.",en,"Action, Drama",https://image.tmdb.org/t/p/w500/rng1i70laVtDVO2XYSLPOBQn5Ie.jpg,"Kyosuke Mikami, Maritza Janett, Charles Santo, Jonathan Saharawi Barragán González, Vengador, Hyo Watanabe, Kzy, Yuki Yoshioka",,2026-05-08,new_release,0.00021225857345670584,0.4,6
1651964,movie,White Nine,White Nine,2026-04-25,0.0,0,0.1705,"White Nine is both a historical account of the independent living movement in Massachusetts and a compelling story of resilience, the power of collective action, and the enduring quest for equality, independence, and freedom for all. Fifty years ago, Joe, Christos, and Charlie, formed a profound bond as teens when their lives were forever changed by paralyzing spinal cord injuries-essentially a death sentence at that time. Their intertwined stories form the backbone of a larger narrative: the arduous fight for independence and civil rights for people with disabilities. Today, with enforcement weakening and legal challenges mounting, the ADA's promise of equality faces serious threats. As a country, we must actively defend these vital civil rights now to ensure people with disabilities are not pushed back into the margins. White Nine serves as a reminder of the battles fought, the progress achieved, and the critical work that still lies ahead.",en,,https://image.tmdb.org/t/p/w500/76EINdPly3HiZZR7894qWMQnQLg.jpg,,,2026-05-08,new_release,0.00012535447416220775,0.0,6
1674130,movie,A Single Christian,A Single Christian,2026-04-01,1.0,1,0.1813,"A faithful woman falls for a man with a dark secret, then discovers she's caught in spiritual warfare-and perhaps facing mortal danger.",en,Thriller,https://image.tmdb.org/t/p/w500/j1fJBCf1Wj9lHTLQ75TqdmnkQNu.jpg,"Kendria Bland, Lashawn Dawson, Mikeal Griggs, Louis McKnight, Jerard McWhirter, Shawn Polite-Bledsoe",https://www.youtube.com/watch?v=CwXhz6B4uzw,2026-05-08,new_release,0.0001422351265431534,0.1,6
1680415,movie,Pentatonic Scales,Pentatonic Scales,2026-04-25,0.0,0,0.1643,P-Town Productions tackles nostalgia and the absurd in their culminating project.,en,Mystery,https://image.tmdb.org/t/p/w500/1Ifrocv5MSnInQJdAQ6bAZM6RS0.jpg,"Ava Stercic, Jane Miller, Hailey Gates, Hailey Gates, Anne Burkemper, Lexi Schnelker",,2026-05-08,new_release,0.00011566372927685003,0.0,6
1685776,movie,Harvest,Harvest,2026-04-04,0.0,0,0.3459,"Harvest is a gripping 2026 psychological thriller short film that begins as a warm Friendsgiving celebration among close friends. What starts as a joyful evening filled with delicious food, laughter, and lighthearted secrets quickly spirals into tension and darkness when Maya (Alesia Daniele) introduces a mysterious card game that forces everyone to confront hidden truths.  Blending elements of action and psychological thriller, Harvest masterfully explores escalating drama, mind games, and the dangerous power of secrets in an intimate setting. What begins as a cozy holiday hangout soon becomes a tense battle of wits where no one is quite who they seem.  Directed by Emmanuel Jackson and Khadary Stephens, this sharp and twisty indie short delivers suspense, emotional intensity, and unexpected turns that will keep audiences on edge long after the final card is played.",en,"Thriller, Horror, Drama",https://image.tmdb.org/t/p/w500/ufCa7BpHgc4G1CCTdFEFKarW7TT.jpg,"Alesia Daniele, Dominique Wilson, Khadary Stephens, Hakim Esley, Milana Brown, Katherine Cutora, Aaliyah Ivory, Emmanuel Jackson",,2026-05-08,new_release,0.00039950877301571445,0.0,6
1676850,movie,"LIVE matches from WWE World: April 19, 2026 Part 2","LIVE matches from WWE World: April 19, 2026 Part 2",2026-04-19,6.0,1,0.2767,A broadcast from WWE(World Wrestling Entertainment) of the Live Matches from WWE World it is the second of two broadcast of the same name on the same day.,en,"Action, Drama",https://image.tmdb.org/t/p/w500/2CQZBeKgLJKr840NpZ0vMh8jzLj.jpg,"Brazo de Oro Jr., Theresa Lee Schuessler, Tiana Lillian Marie Caffey, David Bostian, Thunder Keck, Peter England, Tyler Bate",,2026-05-08,new_release,0.0002913475559081736,0.6,6
